concept_id,record_count
19068839,98210
19068870,5970
19068893,1608700
19068900,114130
19069019,126360
19069022,36849350
19069024,1057520
19069030,22050
19069046,1130
19069049,132370
19069052,23170
19069053,425200
19069075,1150
19069076,62880
19069103,23290
19069104,1800
19069107,10210
19069116,1880
19069131,865820
19069133,240690
19069137,167960
19069149,559910
19069199,26439480
19069200,16737980
19069231,2533040
19069293,23920
19069321,1021980
19069394,1090
19069419,3870
19069425,103470
19069426,34990
19069496,43120
19069539,84180
19069629,37200
19069698,3590
19069729,511430
19069760,105430
19069873,143490
19069904,5260
19069934,1090
19070012,58060
19070019,87490
19070163,1880
19070174,31790
19070224,858230
19070251,193670
19070310,49766470
19070343,173760
19070371,2543460
19070680,5280
19070743,9500
19070747,1134250
19070748,643010
19070774,112600
19070863,10920
19070869,7965490
19070893,1030
19070922,3760
19070925,1700
19070926,46080
19070929,35320
19070955,1600
19071098,1360
19071111,13394030
19071112,20485480
19071113,10693090
19071128,1386940
19071153,109110
19071160,1965640
19071181,44190
19071217,10610
19071218,1400
19071236,49470
19071252,8404410
19071275,7490
19071276,80960
19071314,438230
19071336,222290
19071337,321940
19071338,46250
19071339,433160
19071340,11650
19071361,38200
19071366,3050
19071395,5150
19071398,538180
19071427,33760
19071428,257640
19071430,5990640
19071454,188130
19071455,554680
19071457,5040
19071458,120730
19071459,408340
19071471,644080
19071472,10070
19071475,1366510
19071479,30670
19071493,461420
19071494,376790
19071495,263100
19071496,324730
19071511,1330
19071651,64460
19071691,11750
19071692,79020
19071697,701180
19071698,625580
19071699,4240
19071700,47145550
19071715,223420
19071717,13680
19071718,87620
19071741,15393640
19071778,20290
19071780,118620
19071784,11590
19071801,3720
19071802,373330
19071803,3470
19071804,14450
19071805,1420
19071807,1830
19071808,47340
19071833,98820
19071835,13550
19071836,39740
19071838,9170
19071840,17870
19071869,9270
19071904,1000
19071933,16640
19071936,24796480
19071966,222740
19071967,9530
19071968,240430
19071991,34210
19071993,43270
19071995,70380
19072027,139110
19072030,9330
19072058,3680
19072087,1308250
19072088,246240
19072089,30320
19072122,10180
19072130,40990
19072152,256530
19072156,159480
19072157,21550
19072158,27370
19072159,27186880
19072176,88320070
19072177,45820
19072205,26780
19072207,12680
19072235,1781950
19072237,42440
19072239,4230
19072240,174960
19072255,254640
19072262,767150
19072269,2089830
19072270,2579530
19072293,1643220
19072294,1895350
19072321,13057760
19072322,323450
19072325,4600
19072354,7060
19072360,12300
19072387,4960
19072699,2050
19072857,17230
19072933,90359400
19072934,154951420
19072936,27780
19072937,586230
19072938,91260
19072939,317760
19072967,905130
19072968,114020
19072994,193450
19073000,30870
19073023,60820
19073027,16720
19073031,47000
19073058,116880
19073071,2180
19073093,325457700
19073094,69756660
19073164,185750
19073171,3150
19073181,55000
19073182,1650
19073183,6986580
19073184,3890
19073185,334820
19073186,122902670
19073187,249905860
19073188,23686400
19073189,66943220
19073214,13760
19073217,25820
19073219,4182520
19073229,427070
19073241,7860
19073250,38300
19073274,39770
19073278,30620
19073279,84400
19073301,8650
19073303,2230
19073340,2220
19073408,253410
19073471,9760
19073491,16770
19073523,530530
19073524,18300
19073526,783550
19073585,451600
19073590,20350
19073611,3240
19073612,96160
19073619,48240
19073620,57760
19073642,19599240
19073643,33870
19073675,1930
19073677,10740
19073699,525480
19073704,2901980
19073712,120984290
19073713,1800
19073722,3430
19073726,8690
19073732,924880
19073776,9490020
19073777,31721650
19073831,254390
19073832,1830
19073871,1951440
19073873,1130190
19073874,2220820
19073875,55960
19073877,1600
19073878,2840
19073893,303020
19073894,131400
19073899,1610
19073922,11390
19074063,36130
19074093,483140
19074096,2540
19074098,4590
19074131,8490
19074132,423930
19074133,3570
19074134,15490
19074135,3120
19074137,2810760
19074138,2759310
19074139,6100
19074153,50780
19074181,37942490
19074182,1139600
19074184,2730
19074185,12700
19074186,823610
19074187,276140
19074211,5320
19074212,50990
19074220,584960
19074242,4510
19074243,41300
19074244,176830
19074246,156750
19074247,10035430
19074248,6100
19074250,75960
19074271,487620
19074272,457760
19074273,74700
19074279,598550
19074334,377830
19074464,1078940
19074470,429060
19074491,75800
19074492,21168880
19074493,12655500
19074494,147240
19074500,58080
19074522,645480
19074523,262340
19074551,2940
19074556,1154700
19074557,83710
19074558,13699090
19074585,1780
19074586,262730
19074620,2930
19074641,1137500
19074643,1080
19074646,12120
19074671,387310
19074672,1521500
19074673,1306660
19074674,10110
19074678,24220
19074679,185400
19074680,1065140
19074691,2510700
19074692,170180
19074694,527930
19074695,347760
19074697,14450900
19074721,2399430
19074722,3544480
19074785,9040
19074812,4810
19074814,148720
19074816,5450
19074820,21010
19074841,6260
19074842,18100
19074843,214540
19074844,3020
19074845,159990
19074846,361390
19074847,6922620
19074872,10523920
19074876,117360
19074902,1980
19074905,10860
19074909,21100
19074932,717600
19074933,42380
19074934,2415100
19074935,14830
19074936,535980
19074937,3031270
19074971,22550
19074972,23540
19074973,2280
19074974,60400
19074975,1488440
19074977,58421180
19074980,33070
19075001,9383060
19075002,18405410
19075005,3210
19075010,1604980
19075032,14440010
19075033,19795610
19075034,175907490
19075035,116870
19075040,8370
19075051,2350
19075060,2218790
19075084,1270
19075086,18380
19075089,9870
19075109,46650
19075115,717660
19075153,213910
19075302,2263330
19075307,4580
19075308,35340
19075309,35100
19075334,7780
19075336,4440
19075341,5495180
19075342,710480
19075343,9517940
19075373,3970
19075376,70370
19075377,15090
19075378,14619540
19075379,20440
19075380,126523410
19075391,498260
19075392,1153280
19075393,517020
19075394,83277120
19075397,46470
19075398,207290
19075422,747080
19075425,81690
19075427,14392300
19075428,11020460
19075429,623610
19075430,293620
19075531,2851490
19075533,56600
19075601,201673640
19075602,20151500
19075603,1711880
19075604,3076480
19075605,3397430
19075608,1271190
19075635,287100
19075639,3450
19075661,1100
19075665,2920
19075691,523260
19075843,3183950
19075848,1380
19075872,2190
19075953,15808050
19075954,58569240
19075955,16791270
19075959,5800
19075984,515080
19075986,31620
19076045,1770
19076077,22160
19076103,7440
19076110,9044980
19076131,12677520
19076132,9170
19076133,329060
19076134,15490550
19076135,433790
19076136,2620280
19076141,12910
19076145,17932970
19076175,10486230
19076177,2993550
19076324,29227630
19076326,109420
19076329,6080
19076372,895840
19076373,130830
19076374,207620
19076389,6870
19076414,5198910
19076415,1567710
19076416,6460
19076442,21540
19076492,4103210
19076493,2381000
19076527,292420
19076529,57590
19076530,13050
19076561,33060
19076600,351010
19076621,510020
19076623,388690
19076626,172720
19076628,164360
19076658,74420
19076659,687260
19076660,595810
19076703,398920
19076704,1139720
19076705,1125170
19076706,4170
19076707,1170
19076714,387230
19076733,180750
19076734,11055280
19076739,118990
19076752,15150
19076753,600690
19076754,1280
19076785,192290
19076801,2120
19076867,6050
19076869,8220
19076899,7525310
19076900,73760
19076923,23110
19076924,103250
19076926,138390
19076953,30852060
19076954,3200
19076956,1147950
19076957,159320
19076958,518580
19076959,21750
19076960,38200
19076997,11243660
19076998,190000
19077000,997700
19077021,77570
19077022,439060
19077023,2300
19077024,2161210
19077026,156590
19077028,10670
19077029,464420
19077030,1380
19077051,2223730
19077055,14220
19077056,9240
19077057,459820
19077058,225580
19077060,17550
19077083,784800
19077088,2700
19077089,102120
19077090,36570
19077093,92880
19077117,958940
19077121,49860
19077127,784620
19077128,564270
19077130,105520
19077143,332100
19077182,4550
19077212,607560
19077214,333340
19077215,1041790
19077218,4503790
19077241,74793710
19077242,19196140
19077243,160580
19077244,10380130
19077245,4679290
19077246,130620
19077247,47350
19077248,24780
19077249,26410
19077250,24370
19077272,55690
19077304,164480
19077306,13160
19077308,75900
19077341,1160
19077342,17306170
19077343,4423980
19077344,74881000
19077375,78624100
19077379,17260
19077380,1287410
19077401,1095760
19077408,917940
19077410,6403540
19077421,8970
19077435,29940
19077437,34350
19077438,6283370
19077440,115890
19077457,4960
19077461,193080
19077462,44292060
19077463,144170860
19077464,2657320
19077479,7652290
19077484,2050
19077497,338560
19077498,392910
19077499,119030
19077512,56160
19077513,105765310
19077516,18450
19077518,35610
19077546,163010380
19077547,117658690
19077548,280680230
19077549,37496230
19077550,89863550
19077571,40655320
19077572,978680
19077573,1351720
19077574,203380
19077575,301770
19077577,33791960
19077578,2150
19077579,1682120
19077580,147990
19077601,8912190
19077602,12780
19077603,16380
19077606,3750
19077607,86720
19077608,1680
19077631,52880
19077633,84160
19077636,46802690
19077637,12241110
19077638,48606650
19077652,9774880
19077653,7100440
19077654,58900
19077659,5873170
19077681,520090
19077682,21290140
19077684,644720
19077705,28900
19077733,2400
19077734,849600
19077735,329340
19077738,228280
19077740,584080
19077763,9619180
19077793,205760
19077796,7380
19077884,2246900
19077885,309850
19077886,18920
19077888,2147780
19077891,117550
19077928,1577930
19077929,2373630
19077930,5697720
19077941,12180
19077950,11939910
19078014,382860
19078018,25770
19078080,4908120
19078092,520810
19078097,9440
19078101,6146030
19078104,309290
19078105,1469050
19078106,288176950
19078126,2445800
19078129,11060
19078130,586610
19078137,873680
19078140,47113890
19078151,17990
19078156,3020
19078161,1940
19078166,12645090
19078187,41850
19078219,1516160
19078243,65340
19078256,125190
19078283,48580
19078284,7160
19078285,269950
19078313,322140
19078314,600690
19078344,29777860
19078350,32370
19078378,5150
19078399,56890
19078402,319920
19078403,2055530
19078404,28110
19078439,150600
19078440,240080
19078460,4320740
19078461,4025060
19078493,6615930
19078498,27040
19078509,6880
19078521,1610
19078522,2508680
19078524,71440
19078526,135730
19078530,7504040
19078551,23083230
19078552,1302850
19078554,39470450
19078555,1972150
19078557,5015480
19078558,71191960
19078559,21599280
19078603,1311700
19078606,57840
19078607,2590
19078608,1490
19078612,104710
19078631,1560
19078632,1920
19078666,1880
19078667,4600
19078694,4820
19078728,1575810
19078729,1360
19078751,3369650
19078781,12427010
19078808,12130
19078817,44540
19078823,10419860
19078824,699880
19078827,63650
19078829,32610
19078855,1910
19078857,2360
19078859,1266080
19078897,1630
19078921,6522410
19078922,97620
19078924,14715100
19078925,16135340
19078927,913810
19078938,2930
19078956,261090
19078960,2400
19078967,238170
19078968,7360
19078988,171900
19079028,3084140
19079057,291650
19079082,281770
19079084,71370
19079088,614700
19079089,15960
19079090,1520
19079101,173760
19079113,501070
19079114,106760
19079119,21857870
19079132,56470
19079133,1451930
19079136,3050
19079137,82480
19079138,667430
19079139,94020
19079140,84360
19079151,26567150
19079152,777810
19079153,5971900
19079154,12697140
19079155,2027770
19079158,100380
19079159,10880
19079160,6063900
19079171,26293150
19079172,27665080
19079177,364750
19079179,140660
19079181,102050
19079183,34580
19079204,309930
19079220,6435610
19079241,63300
19079242,95840
19079243,68090
19079250,60330
19079257,6190
19079287,1240
19079293,23393090
19079300,26054090
19079321,3555530
19079322,20364130
19079351,233520
19079390,59300
19079407,36130
19079436,980160
19079438,72160
19079439,1120
19079462,21712340
19079463,2118700
19079465,2042470
19079466,15380
19079470,4000
19079493,85140
19079497,59823080
19079498,9619580
19079522,1490
19079523,40010
19079524,35721090
19079527,2816240
19079551,3233960
19079555,2490
19079560,3310240
19079581,1100
19079582,3790
19079586,6720
19079589,664400
19079590,150470
19079622,215760
19079626,2866840
19079651,3470
19079654,8360
19079656,3883850
19079658,86866440
19079683,2200
19079684,45440
19079685,37250
19079686,376990
19079690,8190
19079711,50140560
19079712,5750050
19079714,800300
19079715,21890
19079716,142040
19079717,138180
19079718,320820
19079730,111150
19079742,30930
19079773,292400
19079774,282560
19079775,4471410
19079779,1144090
19079784,10490
19079834,4067420
19079835,2386660
19079837,1660
19079862,3510
19079870,5790
19079891,21040
19079893,427920
19079896,872120
19079924,35760
19079928,3277060
19079960,6915340
19079982,6700
19079985,12584910
19079986,103300
19079990,21588050
19080001,9630
19080002,861940
19080003,1229650
19080037,24070
19080040,2005010
19080061,3122790
19080066,5190
19080091,142060
19080095,1178650
19080097,26730
19080125,117302400
19080127,281710
19080128,274126000
19080129,272141660
19080130,380540
19080152,158210
19080155,2499000
19080156,270710
19080157,533960
19080159,17070
19080181,554370
19080187,6958810
19080189,689210
19080217,311449200
19080218,9371500
19080226,749510
19080230,13440
19080241,15066350
19080242,18555050
19080243,611110
19080244,69530
19080245,4120
19080251,1011110
19080254,133160
19080255,13330
19080256,2067830
19080257,4150
19080258,343080
19080281,14115330
19080375,112330
19080395,3590
19080406,453750
19080431,10110
19080440,51160
19080458,17390
19080493,68340
19080512,1360
19080523,11670
19080550,221860
19080571,51240
19080577,1760
19080578,9240
19080579,481190
19080680,152840
19080702,3740
19080738,516550
19080764,237890
19080769,1972690
19080792,4780
19080793,27245540
19080817,1100
19080857,10880
19080868,116080
19080923,460830
19080959,32250
19080982,3722760
19080984,8680
19080985,11698830
19080991,10080
19080995,1900
19081025,51030
19081052,11910
19081053,645240
19081056,2750
19081057,157610
19081058,14970
19081059,3650
19081060,89110
19081081,4980
19081086,4480
19081113,57820
19081114,46880
19081145,173840
19081180,62170
19081195,81290
19081224,3046170
19081251,1310
19081284,1530
19081294,187660
19081295,11730
19081297,37170
19081316,1000
19081338,237180
19081367,1440220
19081391,1860
19081392,1890
19081397,2591040
19081398,47660
19081453,18350
19081460,18700
19081471,23670
19081492,17010
19081494,185580
19081495,276020
19081496,279960
19081522,5420
19081524,2030
19081526,1320
19081527,2480
19081558,161850
19081559,88170
19081560,56390
19081583,4190
19081585,126520
19081589,8970
19081612,7660
19081616,10561000
19081647,215920
19081677,74810
19081680,117730
19081702,106960
19081710,10760
19081731,1090
19081734,106190
19081735,27100
19081739,64260
19081763,153070
19081764,83560
19081765,2030
19081766,36550
19081767,209320
19081884,297560
19081914,44370
19081979,52460
19082006,10473190
19082009,4200
19082010,5690
19082041,715940
19082306,559910
19082312,1200
19082342,44120
19082346,2298280
19082349,297390
19082350,46547150
19082373,188560
19082374,352280
19082431,73220
19082433,49722510
19082434,597980
19082458,4600
19082484,306240
19082488,211900
19082489,53080
19082511,5520
19082514,67650
19082515,4290
19082545,9030
19082546,57470
19082547,20320
19082549,51600
19082598,123210
19082654,57980
19082672,30120
19082680,776870
19082703,1104650
19082707,359040
19082731,15540
19082733,390510
19082736,43070
19082764,1520
19082880,29820
19082891,10680
19082898,1620
19082899,801480
19082954,13192700
19082968,3060450
19082972,23350
19082973,57410
19082975,5770
19082977,64350
19082996,102390
19083017,241630
19083034,461880
19083036,119590
19083075,33250
19083078,1260
19083092,186830
19083122,3520
19083153,1820
19083160,132720
19083195,9960
19083285,17680
19083286,1880
19083332,18309640
19083433,40860
19083438,9850
19083463,35330
19083554,1430
19083560,8660
19083601,863870
19083639,5130
19083661,5510
19083956,6930
19083957,16710
19084212,4670
19084214,3460
19084215,6940
19084256,13500
19084350,24380
19084371,315800
19084402,5670
19084611,24200
19084612,4040
19084613,20720
19084670,568670
19084693,10580
19084694,27100
19084696,81660
19084762,2037520
19084763,492720
19084812,1570
19084863,1420
19084912,1650
19084915,125900
19084943,10140
19084947,46330
19084950,2190
19084980,2440
19085001,1490
19085038,44320
19085062,133540
19085063,112010
19085094,39660
19085096,5440
19085098,3010
19085102,15070
19085103,3260
19085104,1910
19085107,3936670
19085134,12760
19085168,13440
19085197,1260
19085227,8350
19085270,54110
19085360,51110
19085481,3410
19085482,2340
19085487,108430
19085488,3760
19085489,42370060
19085519,902970
19085542,16610
19085548,50230
19085576,264830
19085578,3660
19085602,8100
19085606,10310
19085669,47510
19085691,6830
19085716,7560
19085723,11710
19085757,55540
19085781,685660
19085786,157880
19085895,14690
19085963,791580
19085996,12330
19086090,407270
19086100,36790
19086105,9230
19086107,18120
19086163,23040
19086166,5890
19086176,521680
19086178,911180
19086213,719710
19086233,176220
19086242,33130
19086246,16670
19086249,3600
19086274,3250
19086330,1230
19086487,8060
19086488,1330
19086516,772740
19086560,49020
19086639,120110
19086681,59860
19086712,101550
19086759,11820
19086788,122370
19086790,18550
19086801,10579760
19086827,159220
19086829,214140
19086888,57360
19086910,593900
19086939,17640
19086956,625950
19087032,36680
19087063,10991140
19087067,11960
19087081,3450
19087090,1762690
19087102,336350
19087103,1820
19087104,38760
19087105,5167200
19087106,4830
19087107,19710
19087108,1884560
19087109,4760
19087208,376110
19087317,3247000
19087366,3920
19087394,1176690
19087405,2970
19087406,4780
19087407,6610
19087449,15320
19087996,58960
19088079,1718470
19088167,12718060
19088169,169140
19088223,65710
19088328,2220
19088340,10800
19088348,16020
19088486,101870
19088507,266160
19088571,559910
19088707,171230
19088758,1710
19088843,120920
19088915,42460
19088916,25640
19089150,260150
19089269,118880
19089456,110670
19089490,13860
19089496,254520
19089509,5612280
19089579,5906560
19089733,17510
19089810,18520
19089891,14260
19089969,57630
19089992,534050
19090000,278440
19090159,434040
19090249,2710
19090530,84120
19090542,5400
19090621,62880
19090761,11018620
19090767,78490
19090802,9270
19090806,9270
19090809,13150
19090858,1820
19090984,1606950
19090986,1305860
19090988,2225890
19090990,199450
19091033,142960
19091101,28770
19091104,9340
19091232,3000
19091239,245320
19091241,2030
19091288,1850
19091377,44890
19091378,8640
19091379,105940
19091389,14040
19091430,2180
19091453,41440
19091472,1190
19091514,1200
19091621,69840
19091634,1885660
19091701,258520
19091804,367130
19091809,98110
19091830,40780
19092061,18320
19092139,2330
19092140,10820
19092283,10810
19092285,101640
19092290,15410
19092353,137960
19092358,9640
19092377,862030
19092378,1018220
19092403,392460
19092412,254220
19092433,831250
19092435,1540
19092712,240870
19092830,784270
19092845,14390
19092847,8800
19092849,10627510
19092880,52050
19092935,148860
19092936,7444980
19093062,48780
19093140,6900
19093165,3560
19093225,172630
19093366,6310
19093426,1020
19093535,62400
19093618,7760
19093622,106230
19093628,4780
19093724,4720
19093848,30211500
19093878,66480
19093943,2567120
19093949,78680
19093967,11726310
19093968,39680
19094121,15670
19094483,14660
19094511,6415860
19094980,28190
19095002,40470
19095028,14910
19095043,19580
19095091,102670
19095112,5940
19095115,43310
19095132,4770
19095136,1630250
19095139,24080
19095151,1130
19095153,32120
19095157,1700
19095164,55970980
19095165,70018620
19095173,25350
19095174,219320
19095181,3441410
19095202,3260
19095225,199660
19095231,349640
19095236,57390
19095256,5200
19095266,1664280
19095273,248700
19095275,19150
19095279,8530
19095285,29770
19095288,2500
19095296,25440
19095297,35900
19095309,5330510
19095323,78020
19095325,8429930
19095327,1483910
19095442,151460
19095462,1680
19095467,439450
19095561,20370
19095712,42740
19095721,40980
19095729,244730
19095744,4270
19095761,26320
19095786,64330
19095789,21910
19095801,45910
19095812,250020
19095939,25260
19095979,450740
19096060,34650
19096133,434040
19096194,6070
19096340,1650
19096355,1290
19096357,17440
19096411,17960
19096455,186980
19096506,149630
19096574,35670
19096595,5460700
19096677,15876660
19096678,22263300
19096679,986010
19096710,71100
19096740,11987600
19096743,2420
19096751,6500
19096752,13326630
19096753,47090
19096754,10670
19096755,2740
19096756,2270
19096757,3050
19096758,5770580
19096774,14012990
19096776,8090120
19096778,66280
19096783,4850
19096794,30370
19096798,295950
19096813,105990
19096891,3640
19097016,25060
19097026,43270
19097109,1770
19097405,108700
19097463,1176700
19097468,418900
19097470,2520
19097481,222950
19097591,66240
19097592,53890
19097618,1610
19097664,8320
19097682,9450
19097684,113090
19097759,11980
19097760,572560
19097771,50000
19097792,5280
19097799,8550
19097817,90460
19097821,7690
19097824,200470
19097867,9270
19097871,1150
19098060,8530
19098080,241490
19098091,47060
19098132,799320
19098136,337610
19098137,509290
19098138,17445440
19098152,3310
19098164,53990
19098166,135061000
19098167,2178190
19098168,47660
19098170,1030
19098181,197170
19098192,14490
19098203,1840
19098214,1630
19098215,2410
19098236,144530
19098263,43420
19098268,237700
19098285,77100
19098287,100990
19098290,4700
19098303,5255610
19098307,13260
19098309,47910
19098319,17040
19098320,33570
19098325,302030
19098326,157790
19098327,97730
19098328,207050
19098330,2727380
19098331,1211660
19098332,21910
19098334,535700
19098338,8190
19098339,1320
19098340,5650
19098352,22700
19098359,1715780
19098374,28990
19098376,2853020
19098377,3133940
19098391,4090
19098394,7080
19098396,6980
19098412,1970
19098438,7429390
19098439,7442880
19098453,22780
19098454,21150
19098455,39580
19098474,25443790
19098475,5950
19098477,4600010
19098478,2712920
19098479,2007990
19098480,1639520
19098491,2886200
19098494,1890
19098505,140270
19098530,1290
19098542,1480
19098548,19160
19098549,1180
19098644,1048540
19098645,1260
19098731,21720
19098741,140900
19098751,1920
19098760,6590
19098790,1150
19099049,2635590
19099102,22830
19099181,9500
19099207,1917050
19099208,1295250
19099245,1430940
19099246,193860
19099248,4427740
19099415,168350
19099417,11130
19099432,559360
19099438,661070
19099449,14280970
19099450,999770
19099461,6362310
19099551,550050
19099560,9120
19099572,4290640
19099595,2510
19099599,9250
19099614,3380
19099657,5670
19099660,63240
19099661,228200180
19099672,5570
19099673,4040
19099674,133620
19099691,21260
19099692,10840
19099769,2501180
19099775,5100
19099836,54880
19099838,12220
19099839,92050
19099840,186950
19099849,32630
19099857,5070
19099870,2140
19099943,418720
19099976,2840
19100017,351330
19100363,11590
19100368,1170
19100379,225720
19100393,26320
19100411,4600
19100412,7960
19100414,4960
19100417,25530
19100419,24040
19100451,2000
19100504,1017720
19100505,216550
19100559,164980
19100660,12800
19100673,43300
19100679,43900
19100680,46080
19100691,6467080
19100751,10020
19100754,9130
19100759,171920
19100760,271530
19100761,1283550
19100773,102960
19100794,83710
19100843,1368120
19100854,2310
19100985,45380
19101454,764570
19101457,4330
19101536,373500
19101553,12424160
19101557,7480
19101573,1435560
19101596,21980
19101597,2446590
19101604,737250
19101613,12020
19101620,20470
19101628,2860
19101631,112250
19101633,43200
19101634,4620
19101635,2310
19101636,2590
19101639,19190
19101640,7960
19101672,1680
19101674,87200
19101700,8130
19101712,27660
19101725,14030
19101728,26100
19101729,324400
19101732,1570
19101742,15640
19101743,3570600
19101745,643140
19101746,447700
19101748,4380
19101749,35300
19101750,13830
19101751,26530
19101761,87700
19101773,3080
19101776,1540
19101778,1810
19101779,1176370
19101782,2440
19101786,10510
19101790,2740620
19101792,24480
19101798,105240
19101807,159260
19101814,9204560
19101816,2360
19101818,29190
19101819,35680
19101826,228690
19101835,182230
19101849,159110
19101867,27170
19101869,488290
19101875,51580
19101883,54430
19102009,313490
19102019,50520
19102022,20080
19102032,4940
19102035,95570
19102053,4850
19102080,51460
19102106,20160
19102107,22980
19102109,6230
19102160,1640
19102162,6465170
19102163,242400
19102169,48220
19102170,296070
19102171,186610
19102177,35000
19102180,90580
19102185,213000
19102186,185890
19102187,342940
19102188,71960
19102189,6130730
19102192,13825600
19102195,112840
19102197,89390
19102198,515680
19102199,22280
19102200,1509480
19102201,302930
19102202,66100
19102204,2775630
19102205,16586940
19102208,18530
19102209,43820
19102211,77860
19102212,282140
19102213,23583850
19102214,858380
19102215,3070
19102216,23420
19102218,128240
19102219,1945460
19102220,5040
19102221,170560
19102222,81520
19102225,7050
19102226,896710
19102229,27050
19102237,2340
19102252,7450
19102278,10950
19102279,31630
19102293,1450
19102294,4160
19102297,3121900
19102298,2163490
19102396,8440760
19102397,6868830
19102399,1692390
19102416,273280
19102436,21100
19102455,113720
19102462,1240
19102463,1540
19102464,1280
19102465,211050
19102466,559960
19102471,8366560
19102476,392050
19102479,2400
19102482,78700
19102483,68690
19102487,21440
19102488,64530
19102489,319870
19102490,288390
19102491,4307920
19102492,3983950
19102493,5048670
19102500,65200
19102501,264290
19102502,837290
19102504,10588320
19102509,16543690
19102510,3577040
19102513,162140
19102518,1520100
19102519,9060
19102520,1127100
19102521,268790
19102522,4230
19102526,716540
19102534,2420
19102535,2700
19102536,3820
19102537,3990
19102542,147120
19102546,16109390
19102549,1840110
19102550,2043240
19102552,183830
19102553,44670
19102554,84620
19102555,101520
19102556,192860
19102557,73960
19102566,67900
19102567,149310
19102572,3800
19102573,6300
19102575,4610
19102584,5510
19102585,54100
19102586,80920
19102588,333650
19102589,562890
19102590,2160
19102591,1522040
19102592,2596920
19102593,5220
19102596,12900
19102601,53040
19102603,1040
19102606,1100
19102615,1260
19102633,1060
19102634,1110
19102637,1490
19102639,417970
19102640,974970
19102643,8510
19102647,261110
19102648,216200
19102651,30353710
19102652,1230
19102661,11180
19102666,2600
19102681,2248340
19102692,10240
19102693,4120
19102695,1020
19102716,539690
19102731,237130
19102732,1153170
19102734,983490
19102738,15960
19102739,37850
19102743,55330
19102744,26680
19102745,6930
19102746,2300
19102752,43720
19102754,461760
19102755,4220890
19102759,140080
19102760,32900
19102761,9890
19102765,13920
19102766,13040
19102767,21740
19102768,19380
19102770,211050
19102771,165990
19102772,82880
19102773,8507750
19102774,62350
19102775,66700
19102784,13730
19102789,8890
19102798,2780
19102799,11800
19102800,15840
19102801,6010
19102803,4620
19102805,18920
19102815,2183180
19102816,16290
19102817,62350
19102818,50030
19102830,163410
19102831,252890
19102832,194700
19102833,622280
19102835,352170
19102836,6339790
19102844,1180
19102846,16526480
19102850,4220
19102851,35410
19102852,601770
19102853,3888370
19102859,2036140
19102863,142290
19102864,94520
19102870,11900
19102871,4290
19102872,1050
19102887,2550
19102896,5380
19102899,16460930
19102904,31500
19102905,1130
19102912,49700
19103059,17580
19103067,2350
19103148,337700
19103151,54540
19103176,3460
19103180,2170
19103288,381220
19103300,2140
19103311,10020
19103390,2390
19103397,34980
19103398,147410
19103399,2460
19103421,1450
19103431,3630
19103434,1073340
19103464,1050
19103473,50850
19103475,5490
19103480,24390
19103483,204970
19103491,10740
19103496,34080
19103538,8090
19103539,17250
19103559,8790
19103562,532080
19103572,3010
19103575,202010
19103595,39380
19103635,421800
19103680,113040
19103699,369210
19103776,18210
19103819,384590
19103820,275920
19103850,2090680
19103852,151940
19103915,1757120
19103951,21790
19103983,1880
19103985,5438490
19103992,16580
19103994,9440
19104011,3030
19104216,327920
19104281,34210
19104320,1701230
19104455,1070
19104630,32000
19104656,4680
19104677,3520
19104714,813090
19104826,31560
19104842,22870
19104862,14280
19104868,33220
19105024,39790
19105341,1750
19105356,128120
19105358,1690
19105360,22860
19105478,212900
19105492,2120
19105495,2180
19105647,369710
19105666,2330
19105671,18510
19105755,3749840
19105777,2960
19105840,39190
19105996,7570
19106076,1200
19106088,19710
19106100,1260
19106111,19370
19106152,4350
19106160,1032430
19106178,6940
19106229,182920
19106273,8830
19106286,8990
19106287,14560
19106355,143440
19106430,4580
19106502,32640
19106521,100670
19106522,17220
19106551,1205230
19106586,31440
19106593,214580
19106594,165080
19106649,2780
19106652,23290
19106699,117450
19106734,15210
19106736,1900
19106768,60513720
19106778,256130
19106796,1142590
19106836,24060
19106869,5050
19106929,2290
19106973,5943410
19107028,3340
19107040,315720
19107041,1030
19107043,62840
19107081,52740
19107110,10640
19107132,30830
19107185,62160
19107209,24100
19107233,117080
19107242,1680
19107244,3012500
19107252,9550
19107255,134510
19107260,10320
19107261,32020
19107271,1885070
19107390,908100
19107391,1778870
19107392,3800320
19107396,1270
19107402,2850
19107403,90440
19107435,8290
19107469,6670
19107525,5700
19107590,7680
19107616,819970
19107625,1040
19107656,11830
19107688,24210
19107810,18120
19107812,5390
19107813,9540
19107815,57980
19107829,129160
19107908,648790
19107912,2781500
19107913,428710
19107919,256400
19108021,563780
19108062,450680
19108077,16110
19108102,226570
19108285,292310
19108490,1620
19108514,1850
19108542,105390
19108593,1540
19109079,2930
19109298,299300
19109303,17450
19109377,2590
19109384,135250
19109443,28040
19109748,354790
19109758,151170
19109805,72110
19110166,55740
19110450,22255600
19110499,228080
19110672,20920
19110673,13530
19110701,1186360
19110711,471510
19110751,170290
19110892,26990
19111620,37093860
19112149,3730
19112167,248010
19112502,31210
19112519,201880
19112526,9420
19112540,9740
19112556,8280
19112559,50420
19112563,91240
19112569,1538960
19112573,31710
19112583,3180
19112584,48100
19112586,9239410
19112592,31810
19112598,116080
19112599,2540
19112600,90120
19112606,2152450
19112608,1133030
19112609,109000
19112613,17840
19112632,4200
19112640,38302740
